"CONS_OB","DESIG","DESIG_E","DESIG_T","GIS_ARE","GIS_M_A","GOV_TYP","INT_CRI","ISO3","IUCN_CA","MANG_AU","MANG_PL","MARINE","METADAT","NAME","NO_TAKE","NO_TK_A","ORIG_NA","OWN_TYP","PARENT_","PA_DEF","REP_ARE","REP_M_A","STATUS","STATUS_","SUB_LOC","SUPP_IN","VERIF","WDPAID","WDPA_PI","GEOMETR","AREA_KM","FID","SRTM90_","LOW_ARE","startnode_ID","mean_m","min_m","max_m","range_m","calculatedarea_km2"
"Not Applicable","Sitio Ramsar, Humedal de Importancia Internacional","Ramsar Site, Wetland of International Importance","International",1482.0771285,366.4519454,"Federal or national ministry or agency","(i)(ii)(iii)(iv)(viii)","NIC","Not Reported","Ministerio del Ambiente y Los Recursos Naturales (MARENA)","Not Reported","partial",820,"Sistema de Humedales de la Bahia de Bluefields","Not Reported",NA,"Sistema de Humedales de la Bahía de Bluefields","Not Reported","NIC","PA",1479.497,200.11447,"Designated",2001,"NI-CS","Not Applicable","State Verified",900703,"900703","POLYGON",763.779658908993,0,500,345.867677699604,436,8.59234331999105,0,94,94,344.52427555481
"Not Applicable","Sitio Ramsar, Humedal de Importancia Internacional","Ramsar Site, Wetland of International Importance","International",453.5950962,0,"Federal or national ministry or agency","(i)(ii)(iii)(viii)","NIC","Not Reported","Ministerio del Ambiente y Los Recursos Naturales (MARENA)","Not Reported","terrestrial",820,"Sistemas Lacustre  Palustres y Riberino del Municipio de San Miguelito","Not Applicable",NA,"Sistemas Lacustre, Palustres y Riberino del Municipio de San Miguelito","Not Reported","NIC","PA",452.054,0,"Designated",2001,"NI-SJ","Not Applicable","State Verified",900704,"900704","POLYGON",452.4969905,0,500,454.283077713349,437,44.587347027679,30,150,120,452.49061200317
"Not Applicable","Sitio Ramsar, Humedal de Importancia Internacional","Ramsar Site, Wetland of International Importance","International",220.0282082,0,"Federal or national ministry or agency","(i)(iii)(iv)(v)(vii)","NIC","Not Reported","Ministerio del Ambiente y Los Recursos Naturales (MARENA)","Not Reported","terrestrial",820,"Sistema Lagunar de Tisma","Not Applicable",NA,"Sistema Lagunar de Tisma","Not Reported","NIC","PA",219.071,0,"Designated",2001,"NI-GR","Not Applicable","State Verified",900705,"900705","POLYGON",80.7014957309999,0,500,81.0162393087423,438,38.2725451530181,31,57,26,80.7015684648154
"Not Applicable","Reserva Ecológica","Ecological Reserve","National",56.1878851,0,"Sub-national ministry or agency","Not Applicable","MEX","Not Reported","Not Reported","Not Reported","terrestrial",1850,"Cascadas de Reforma","Not Applicable",NA,"Cascadas de Reforma","Not Reported","MEX","PA",55.8787317,0,"Designated",2002,"MX-TAB","Not Applicable","State Verified",107574,"107574","POLYGON",55.96909,0,500,56.1503630424222,439,15.9701220514399,2.18016815185547,49,46.8198318481445,55.9689549016451
"Not Applicable","Zona Sujeta a Conservación Ecológica","Ecological Conservation","National",4108.1286547,0,"Sub-national ministry or agency","Not Applicable","MEX","Not Reported","Not Reported","Not Reported","terrestrial",1850,"Balam Ku","Not Applicable",NA,"Balam-Ku","Not Reported","MEX","PA",4088.7360533,0,"Designated",2003,"MX-CAM","Not Applicable","State Verified",354053,"354053","POLYGON",4001.6172833186,0,500,4014.21729164831,440,147.912079526275,48.9858512878418,277,228.014148712158,4001.62882068403
"Not Applicable","Sitio Ramsar, Humedal de Importancia Internacional","Ramsar Site, Wetland of International Importance","International",484.5653264,14.169179,"Not Reported","(i)(ii)(iii)(iv)(vii)(viii)","MEX","Not Reported","Not Reported","Not Reported","terrestrial",1856,"Cuencas y corales de la zona costera de Huatulco","Not Applicable",NA,"Cuencas y corales de la zona costera de Huatulco","Not Reported","MEX","PA",444,0,"Designated",2003,"MX-OAX","Not Applicable","State Verified",902273,"902273","POLYGON",481.5481185,0,500,6.26858739720065,441,46.7706955980158,4,109,105,6.24675881652965
"Not Applicable","Sitio Ramsar, Humedal de Importancia Internacional","Ramsar Site, Wetland of International Importance","International",180.7150952,109.2805746,"Not Reported","(i)(ii)(iii)(iv)(viii)","MEX","Not Reported","Not Reported","Not Reported","partial",1856,"Parque Nacional Arrecifes de Xcalak","Not Reported",NA,"Parque Nacional Arrecifes de Xcalak","Not Reported","MEX","PA",179.49,134.276176,"Designated",2003,"MX-ROO","Not Applicable","State Verified",902272,"902272","POLYGON",174.014439935442,0,500,45.6502528384426,442,3.00932694774563,-2,11,13,45.5069020214536
"Not Applicable","Sitio Ramsar, Humedal de Importancia Internacional","Ramsar Site, Wetland of International Importance","International",6559.4005367,1880.8619219,"Not Reported","(i)(ii)(iii)","MEX","Not Reported","Not Reported","Not Reported","partial",1856,"Sian Ka an","Not Reported",NA,"Sian Ka'an","Not Reported","MEX","PA",6521.93,0,"Designated",2003,"MX-ROO","Not Applicable","State Verified",902281,"902281","POLYGON",1241.754227,0,500,908.367800979966,443,5.99372143767271,-1,19,20,905.591942153611
"Not Applicable","Reserva Ecológica","Ecological Reserve","National",7.1504076,0,"Sub-national ministry or agency","Not Applicable","MEX","Not Reported","Not Reported","Not Reported","terrestrial",1850,"Rio Playa","Not Applicable",NA,"Río Playa","Not Reported","MEX","PA",7.1067466,0,"Designated",2004,"MX-TAB","Not Applicable","State Verified",107997,"107997","POLYGON",7.1890355,0,500,7.21191253378183,444,4.26929627918111,1.5940215587616,7,5.4059784412384,7.18920293873617
"Not Applicable","Sitio Ramsar, Humedal de Importancia Internacional","Ramsar Site, Wetland of International Importance","International",817.6858786,211.3407922,"Not Reported","(i)(ii)(iii)(iv)(v)","MEX","Not Reported","Not Reported","Not Reported","partial",1856,"Reserva de la Biosfera Ria Celestun","Not Reported",NA,"Reserva de la Biosfera Ría Celestún","Not Reported","MEX","PA",814.82,0,"Designated",2004,"MX-YUC","Not Applicable","State Verified",902284,"902284","POLYGON",814.052514,0,500,576.320196332951,445,4.15522728760956,-2,15,17,574.706955328172
"Not Applicable","Sitio Ramsar, Humedal de Importancia Internacional","Ramsar Site, Wetland of International Importance","International",2840.8437789,1795.835071,"Not Reported","(i)(ii)(iii)(iv)(v)(vi)(vii)","MEX","Not Reported","Not Reported","Not Reported","partial",1856,"Reserva de la Biosfera Los Petenes","Not Reported",NA,"Reserva de la Biosfera Los Petenes","Not Reported","MEX","PA",2828.57,1819.911018,"Designated",2004,"MX-CAM","Not Applicable","State Verified",902305,"902305","POLYGON",2824.7879673654,0,500,983.578725027763,446,3.48691351170034,-9,43,52,980.752583122092
"Not Applicable","Sitio Ramsar, Humedal de Importancia Internacional","Ramsar Site, Wetland of International Importance","International",7101.9593586,3044.7202147,"Not Reported","(i)(ii)(iii)(iv)(vii)(viii)","MEX","Not Reported","Not Reported","Not Reported","partial",1856,"Area de Proteccion de Flora y Fauna Laguna de Terminos","Not Reported",NA,"Área de Protección de Flora y Fauna Laguna de Términos","Not Reported","MEX","PA",7050.16,1588.689649,"Designated",2004,"MX-CAM","Not Applicable","State Verified",902307,"902307","POLYGON",7062.22542390852,0,500,3462.43345526481,447,2.62464573568095,-8,21,29,3451.61297473821
"Not Applicable","Sitio Ramsar, Humedal de Importancia Internacional","Ramsar Site, Wetland of International Importance","International",1425.7267183,0,"Not Reported","(i)(ii)(iii)(iv)","MEX","Not Reported","Not Reported","Not Reported","terrestrial",1856,"Bala an K aax","Not Applicable",NA,"Bala'an K'aax","Not Reported","MEX","PA",1316.1,0,"Designated",2004,"MX-ROO","Not Applicable","State Verified",902283,"902283","POLYGON",1419.205629,0,500,1423.47112119044,448,103.05185724977,20,162,142,1419.1952533634
"Not Applicable","Sitio Ramsar, Humedal de Importancia Internacional","Ramsar Site, Wetland of International Importance","International",17.5840898,0,"Not Reported","(i)(ii)(vii)","MEX","Not Reported","Not Reported","Not Reported","terrestrial",1856,"Laguna de Chichankanab","Not Applicable",NA,"Laguna de Chichankanab","Not Reported","MEX","PA",19.99,0,"Designated",2004,"MX-ROO","Not Applicable","State Verified",902315,"902315","POLYGON",17.390307,0,500,17.4413248783178,449,14.5120426796295,3,44,41,17.3902886418132
"Not Applicable","Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance","International",636.9777819,271.7529697,"Collaborative governance","(i)(ii)(iii)(iv)(vii)(viii)","SLV","Not Reported","Local Site Ramsar Comitee","Not Reported","partial",908,"Complejo Bahia de Jiquilisco","Not Reported",NA,"Complejo Bahía de Jiquilisco","Multiple ownership","SLV","PA",635,0,"Designated",2005,"SV-US","Not Applicable","State Verified",902743,"902743","POLYGON",634.3197415,0,500,269.903859637075,450,9.87985044640149,-9,67.0088729858398,76.0088729858398,268.88544378243
"Not Applicable","Reserva Estatal","State Reserve","National",693.7992505,0,"Sub-national ministry or agency","Not Applicable","MEX","Not Reported","Not Reported","Not Reported","terrestrial",1850,"Reserva Estatal de Dzilam","Not Applicable",NA,"Reserva Estatal de Dzilam","Not Reported","MEX","PA",690.2793893,0,"Designated",2005,"MX-YUC","Not Applicable","State Verified",555621876,"555621876","POLYGON",14.2669892383347,0,500,14.2538797814986,451,4.34951479438988,2,8,6,14.2155743358814
"Not Applicable","Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance","International",612.4283566,0,"Collaborative governance","(i)(ii)(iv)(v)(vii)(viii)","SLV","Not Reported","Local Site Ramsar Comitee","http://cidoc.marn.gob.sv/documentos/plan-de-manejo-integral-participativo-de-los-recursos-naturales","terrestrial",908,"Embalse Cerron Grande","Not Applicable",NA,"Embalse Cerrón Grande","Multiple ownership","SLV","PA",606.9799805,0,"Designated",2005,"SV-CH","Not Applicable","State Verified",902823,"902823","POLYGON",610.579735,0,500,602.446838878681,452,286.051972102596,194,503.158264160156,309.158264160156,600.224935813938
"Not Applicable","Parque Urbano","City Park","National",15.7824042,0,"Sub-national ministry or agency","Not Applicable","MEX","Not Reported","Not Reported","Not Reported","terrestrial",1850,"Salto Grande","Not Applicable",NA,"Salto Grande","Not Reported","MEX","PA",15.6993306,0,"Designated",2006,"MX-CAM","Not Applicable","State Verified",108003,"108003","POLYGON",15.6791195,0,500,15.7290055435892,453,29.9528578105624,17.1306667327881,43,25.8693332672119,15.6791127536758
"Not Applicable","Zona Sujeta a Conservación Ecológica","Ecological Conservation","National",54.6401607,0,"Sub-national ministry or agency","Not Applicable","MEX","Not Reported","Not Reported","Not Reported","terrestrial",1850,"Humedales La Libertad","Not Applicable",NA,"Humedales La Libertad","Not Reported","MEX","PA",54.3235438,0,"Designated",2006,"MX-CHP","Not Applicable","State Verified",107690,"107690","POLYGON",54.188528,0,500,54.3646784110988,454,8.95031383774451,-3,40,43,54.1882541801016
"Not Applicable","Zona Sujeta a Conservación Ecológica","Ecological Conservation","National",413.0472784,0,"Sub-national ministry or agency","Not Applicable","MEX","Not Reported","Not Reported","Not Reported","terrestrial",1850,"Sistema Lagunar Catazaja","Not Applicable",NA,"Sistema Lagunar Catazaja","Not Reported","MEX","PA",410.5901002,0,"Designated",2006,"MX-CHP","Not Applicable","State Verified",108076,"108076","POLYGON",410.6520905,0,500,411.978713229824,455,5.11307546324223,-8,40,48,410.651765035084
"Not Applicable","Jardín de Regeneración y Recuperación de Especies","Municipal Park","National",289.3086516,0,"Sub-national ministry or agency","Not Applicable","MEX","Not Reported","Not Reported","Not Reported","terrestrial",1850,"Laguna Ik","Not Applicable",NA,"Laguna Ik","Not Reported","MEX","PA",288.1821064,0,"Designated",2006,"MX-CAM","Not Applicable","State Verified",107757,"107757","POLYGON",287.950533935669,0,500,288.833018140084,456,172.452581609737,133,241,108,287.957183409035
"Not Applicable","Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance","International",4901.7437484,0,"Not Reported","(ii)(iv)","GTM","Not Reported","Not Reported","Management plan is implented and available","terrestrial",1856,"Parque Nacional Yaxha Nakum Naranjo","Not Applicable",NA,"Parque Nacional Yaxhá-Nakum-Naranjo","Not Reported","GTM","PA",371.6,0,"Designated",2006,"GT-PE","Not Applicable","State Verified",902858,"902858","POLYGON",3536.35347662266,0,500,3537.71372071744,457,253.202661480222,94.2367095947266,520.258666992188,426.021957397461,3525.93849004555
"Not Applicable","Sitio Ramsar, Humedal de Importancia Internacional","Ramsar Site, Wetland of International Importance","International",97.2986883,0,"Not Reported","(ii)(iv)","MEX","Not Reported","Not Reported","Not Reported","terrestrial",1856,"Sistema Estuarino Boca del Cielo","Not Applicable",NA,"Sistema Estuarino Boca del Cielo","Not Reported","MEX","PA",89.31,0,"Designated",2008,"MX-CHP","Not Applicable","State Verified",903098,"903098","POLYGON",96.7537065,0,500,94.1602618197913,458,8.16949435671236,0,259,259,93.8325297333439
"Not Applicable","Sitio Ramsar, Humedal de Importancia Internacional","Ramsar Site, Wetland of International Importance","International",624.1573693,0,"Not Reported","(ii)(iv)","MEX","Not Reported","Not Reported","Not Reported","terrestrial",1856,"Sistema Estuarino Puerto Arista","Not Applicable",NA,"Sistema Estuarino Puerto Arista","Not Reported","MEX","PA",621.38,0,"Designated",2008,"MX-CHP","Not Applicable","State Verified",109073,"109073","POLYGON",620.560670098999,0,500,291.973837650302,459,61.5267352966054,0,600.963439941406,600.963439941406,290.962163695756
"Not Applicable","Zona Sujeta a Conservación Ecológica","Ecological Conservation","National",2791.5812879,0,"Sub-national ministry or agency","Not Applicable","MEX","Not Reported","Not Reported","Not Reported","terrestrial",1850,"Santuario del Manati  Bahia de Chetumal","Not Applicable",NA,"Santuario del Manatí, Bahía de Chetumal","Not Reported","MEX","PA",2773.1690949,0,"Designated",2008,"MX-ROO","Not Applicable","State Verified",108043,"108043","POLYGON",2751.28073348291,0,500,1365.43497453711,460,5.58307782320282,-8,23,31,1361.20072830409
"Not Applicable","Sitio Ramsar, Humedal de Importancia Internacional","Ramsar Site, Wetland of International Importance","International",42.8139616,0,"Not Reported","(i)(ii)","MEX","Not Reported","Not Reported","Not Reported","terrestrial",1856,"Manglares de Nichupte","Not Applicable",NA,"Manglares de Nichupté","Not Reported","MEX","PA",42.57,0,"Designated",2008,"MX-ROO","Not Applicable","State Verified",903126,"903126","POLYGON",42.5216554946594,0,500,42.4700203845053,462,1.77887715791491,-1,7,8,42.353442041504
"Not Applicable","Área de Protección y Restauración","Protection and Restoration Area","National",9.6554489,0,"Federal or national ministry or agency","Not Applicable","SLV","Not Reported","Ministerio de Medio Ambiente y Recursos Naturales","http://www.marn.gob.sv/descargas/Documentos/2018/anp/Nancuchiname/Plan%20de%20Manejo-Nancuchiname.p","terrestrial",908,"Nancuchiname","Not Applicable",NA,"Nancuchiname","State","SLV","PA",8.3410101,0,"Designated",2008,"SV-US","Not Applicable","State Verified",555703450,"555703450","POLYGON",9.608485,0,500,9.64474746236239,463,14.6710536960744,7.91043710708618,21,13.0895628929138,9.60849031562838
